"TicketID","Description"
"1507918","Kindly add new server asset,  FFAZU1401  ( 10.4.2.16 ) onto the fordfound.org domain.       Add DNS canonical record, ERP TS UAT for this server.       Add both ffponce and fftriunfo to the server admins group for this server."
"1503347","Kindly add new server asset, FFAZU1300 (10.4.3.10) onto the fordfound.org domain.   Add DNS canonical record, ERPDBUAT for this server.   Add both ffponce and fftriunfo to the server admins group for this server."
"1503121","Relaxed Bit9 Security for a file (sesmove.cmd)"
"1501075","Hi GSD,   Please provide me access (same right as Qinghua Sun) to the Forgotmypassword mailbox.  thanks   Kevin Zhao @ FORDFOUNDATION"
"1499198","Kindly relax Bit 9 security level for FFAZU3401 for software installation"
"1495108","Please set up CISCO AnyConnect VPN for my laptop to work from home."
"1495041","Hello,             Kindly relax Bit 9 security level on FFSMQ0401 and FFSMQ0402 for software installation.                   Cheers,       Oliver"
"1494365","As part of the Change ID 2910 ,  Take VM snapshots for below servers.         The servers involved are:  1)            Sharepoint Production-  a.            FFNYC0235  b.            FFNYC0550  c.             FFNYC0355  2)            Semaphore Prouduction-  a.            FFSMQ0208  b.            FFSMQ0207  c.             FFSMQ0501  d.            FFSMQ0502  e.            FFSMQ0503"
"1494297","As part of the Change ID # 2910,   We need to Relax Bit9 Security on all servers specified below. This should be done before July 19 th  7AM EST .    Please do the needful. Thanks         SharePoint Production-    FFNYC0235    FFNYC0550    FFNYC0355      Semaphore Production-    FFSMQ0208    FFSMQ0207    FFSMQ0501    FFSMQ0502    FFSMQ0503"
"1492115","How can I add explicit implementation tasks to the change request after it has been approved?"
"1490978","I am trying to log into my webex account, and would not accept my user name.  I tried both b.mendoza@fordfoundation.org and b.mendoza@fordfound.org.    Please assist"
"1484514","We need a similar account to use in Production.  We will upgrade Production this coming Saturday.                Please name the account   S.SemaphorePROD@fordfound.org   .  It should be a domain account, and added to the local admin group for servers ffsmq0503, ffsmq0208, and ffsmq0207."
"1484319","GBSExtrnet system event log before 5/22/2014 was deleted, do you have backup?"
"1476805","Loaner laptop request"
"1476803","My system and browser performance is very slow. Please do some cleanup activity and improve the performance."
"1472165","PC move for intern"
"1471680","Configure mail on my Android device."
"1471640","n.ahmed@fordfoundation.org     r.susarla@fordfoundation.org    These two consultants need access to the following modules in MWatch and make them member of “FordGBS” resolver groups.       Incidents    Requests    Change    Problem"
"1469755","Dear GSD, Can you grant access to nycws-SAHI to our Cigniti consultants: n.ahmed@fordfoundation.org r.susarla@fordfoundation.org   thanks, Henry"
"1469498","GSD,   I am trying to install the trial version for Qlick view for testing purpose. But due to Bit 9 security I am not able to. Please allow my computer (NYCWS4853-0243) to install this software. Site for install: http://us-b.demo.qlik.com/download/"
"1469495","My system and browser performance is very slow. Please do some cleanup activity and improve the performance."
"1469342","Dear GSD,     Can you grant access to nycws-psd2 to our Cigniti consultants:     n.ahmed@fordfoundation.org     r.susarla@fordfoundation.org        thanks,     Henry"
"1455579","User requested for 8GB Ram to be installed on her machine. Currently she has 4 GB RAM on it."
"1452714","FFSMQ0300   Please increase disk capacity for the backup drive – W: with an additional 22 GB. Thank you.    Cheers,     Oliver"
"1450620","access share folder at \\ffnyc-52-324        Please check why we cannot access share folder at   \\ffnyc-52-324   .       Thanks,       Qinghua"
"1450463","Ahmed, Nafees    new user account has been approved.        Requested by:  Kwok, Henry            Susarla, Raghunadh    new user account has been approved.        Requested by:  Kwok, Henry          both are consultant account"
"1450063","I have a general problem when I need Windows Explorer access to servers which I RDP to via CyberArk and ffponce. In this particular case, I’m trying to test new ERP interfaces for Concur and ADP. I want to use data from ffsmq0300 where I have Windows Explorer access and move various files for testing to ffazu3300 where I don’t have access. Please create a data share to ffazu3300, E:\Ford Foundation, and all subfolders, and grant access to me and Oliver.      Thanks      Lou"
"1435324","Kindly relax Bit9 security level for FFNYC3250      Cheers,   Oliver"
"1432203","SMARTCONNECT Installation"
"1432195","SMARTCONNECT Installation"
"1427762","From:    Sundar, Flint    Sent:  Monday, June 23, 2014 11:42 AM   To:  Mendoza, Bet   Subject:  FW: Change ID: 2848 - Update CRM2011 to Rollup11        Bet,        Can the backups be deleted? Let me know how long you need them.         Windows Team,         Two weeks from now, can you check with Bet and delete the respective VM snapshots please?        Thanks."
"1417263","Wayne has asked us to install the new version of CITRIX receiver on your computer."
"1417068","Please relax Bit 9 security on ffnyc3300 and ffnyc3250."
"1417020","Kindly relax bit9 security on FFSMQ0401 and FFSMQ0402 terminal servers, in preparation for this afternoon’s software installation."
"1414543","Need to update the  CITRIX receiver application as per the instruction from Wayne."
"1409537","Tomorrow, June 18, we will be upgrading Semaphore to v3.7 on the non-production servers.  Please relax security from 8am through 12pm on the Semaphored DEV and FordNet QA servers, as follows:                      FordNet QA          Application          ffnyc3550"
"1405772","We’re having an issue establishing a connection with one of our ERP consultants, Mark Sheppard from Tribridge. Mark has two user ID’s, m.shepard (for VPN access) and ffshepard (for access to our ERP terminal and database servers).      I believe these ID’s are disabled. Please enable them and reset the password for m.shepard and send him the new one under a separate email to his attention. I had sent Mark instructions and a personal sdtid file for our RSA security passwords. However, Mark says that the file is password protected. Please contact Mark (585-314-0298) or he can call you. We need to get him access to these systems as soon as possible:    ·            VPN    ·            ERP Dev TS  – ffnyc3250    ·            ERP Dev DB – ffnyc3300    ·            ERP  Test DB – ffazu3300    ·            ERP Test TS – ffazu4301    ·            ERP Test App – ffazu3504    ·            ERP Test Web – ffazu3200      Thanks      Lou"
"1405545","Kindly relax Bit9 security level on FFAZU3401, so we may update software. Thanks."
"1396807","Kindly relax Bit9 security on FFAZU3401, so we may install an updated DLL file. Thanks."
"1396643","We regularly update the CRM staff contact list from the Sys-List-Dashboard List in FordPeople.  Please include Summer Interns on this Sys-List-Dashboard list.  The summer interns are needed by the Office of Communications for their mass email activities.              Please give this a high priority, as OC needs for them to be included in the next This Week At Ford email.                 Bet Mendoza        Program Systems Development"
