"TicketID","Description"
"1187861","Dear GSD,    Can we change the label/name from “Correspondence Control CMS Issue” to “CRM CMS Issue”?      Members of CRM CMS Group:                   Bet Mendoza, Shuyuan Zhao, Henry Kwok         NOTE:   Correspondence Control Unit (CCU) has been renamed Correspondence Management Unit (CMU)   Correspondence Control Unit System (CCU) has been renamed Correspondence Management System (CMS)   CMS System is now a part of CRM and no longer a part of GBS.   CCU System has been decommissioned.       Thanks,   Henry"
"1187496","I would like WebEx installed on my workstation. Thank you.     Cheers,  Oliver"
"1167037","We received call from Henry requesting if we can shorten the MWatch ticket e-mail notifications for GBS group. The way it appears now “FordGBS (Grant and Budgets System)” to just “FordGBS” so that it will easy to identify the category from the Inbox view. Please find the attachment."
"1163801","Please relax Bit9 security on CRM Production server FFSMQ0211 from March 26 through 28.      Thanks."
"1163276","please allow our new version of code on ffnyc-52-517     Please allow this dll, it is developed by us."
"1160347","Hi Helpdesk    please add these users to the group of 'FFSMQ0523 Admins LCL'  q.sun  k.zhao  N.Oliva  thanks,  Qinghua"
"1148989","ffsmq0401  ffsmq0402  need to change the enforcement"
"1148988","ffsmq0401  ffsmq0402  need to change the enforcement"
"1135138","Qinghua needed assistance with getting his active-sync settings updated on his Android phone in order to restore email access."
"1123351","Still application exe blocking in ffsmq3302 server.                Please allow this exe, it is affecting UAT testing"
"1119183","Request to change the computer Name and location to   NYCWS4995-0243 - 2-43 (230)"
"1119166","Request to change the computer Name and location to 1-42 (109) - NYCWS5375-0142."
"1118586","Dear GSD,   Would it be possible for Margaret Hempel or Jenny Toomey to rdp into the student testing machines as students or as themselves?   Thanks,   Henry"
"1105121","Hi Helpdesk   Please add adm_gbs into local administrators group of ffnyc0523, also allow adm_gbs to RDP from cyber ark into this server.   Thanks,   Qinghua"
"1096787","Bet is troubleshooting an issue surrounding the CRM add-in and requires admin rights to access the system registry to delete a reg-file/key."
"1092342","The user requested to have his Slate Tablet configured so that he would be able to log into the VPN."
"1089438","Need ability to execute this file"
"1083577","Approved the PSSDIAG.exe on BIT9 for server ffazu0317  please allow the exe file to run on ffazu0317, see image  below  thanks"
"1081477","Are we having network issues? My network connectivity went down. I had to reboot to get it back.      A user is experiencing problems connecting to ClickDimensions.       Bet Mendoza    Program Systems Development"
"1081439","Hi,      allow new exe file in dev server      We submitted the BIT9 request using the form below before, please assist"
"1081068","Please create a server (same configuration as ffnyc0523) for new version of TFS.  This server will replace the current ffnyc0523 and ffnyc-52-324.  Both ffnyc0523 and ffnyc-52-324 can be retired after the new TFS setup.  This server should be on Tier2 also"
"1081063","Please create a Premises SQL2012 database server (Windows Server 2008 and same configuration as current ffnyc-52-302).  This server will be used to troubleshoot the cloud environments related issues and should be tier2."
"1078817","Dear GSD,    This is a request to set up NYCWS4644B-0243 in the same way as the Training Machines on Level B or to remove this system from any OUs so that I can set up the machine myself. My preference would be to remove this machine from the OUs. This is my test machine and I need setting changed quite often.    Thanks,   Henry      This is what I see when I go to the compatibility view settings. I am able to select/deselect “Display all websites in Compatibility view”, but I’m not able to select/deselect “Display intranet sites in Compatibility View”."
"1078307","please add q.sun to administrators group of nycit4857vd0342"
"1078129","Infrastructure sets up access and permissions to the servers.  But everything goes through the Help Desk.  So, I am cc’ing the Help Desk to route to right resource to request the following:        1)          Create an account (ADM_Semaphore) with below-stated permissions to the following servers:                   FordNet   Dev/QA             Application             ffnyc3235             FULL"
"1075857","Mitali Agrawal - Needs Developer Image on New Hard Drive    It is NOT related to IE upgrade/downgrade. Will explain in person when you are  in office. I will get the standard developer image ready for you soon.  When are  you expected to be in office? We will have to install all your softwares on the  new hard drive."
"1065092","Need to know whether do we receive mail with attachment contain compressed .exe file from other domain mail account."
"1064809","Wayne has requested a local printer on George's behalf, to be installed today."
"1064463","The user requested to be issued a iPad for use for by the department."
"1059354","We are using ffisupload account to upload doc to GBS, please enable this account."
"1056213","Hi Helpdesk   Please add nycit4857vd0342 back to fordfound.org, this i sour DEV computer.   You can login ffadmin/320E43rd now.   Regards,   Qinghua"
"1050247","the ie on my ff laptop is downgraded to IE8 somehow"
"1040421","Need admin access for ADM_GSD account to the server FFAZU0517"
"1039501","Hi Helpdesk  Please add windows azure server 2012  ffazu0523 to the foundation domain.  This is our new TFS server.  username/password: sun/320E43rd  Thanks,  Qinghua"
"1039020","Hi       Please provide admin right to adm_GBS and adm_reports to my workstation (nycws4699-0243), so we can RDP to it          regards,        Kevin Zhao @  FORD FOUNDATION"
"1037602","This is an urgent request.     Kavitha        From:  Mendoza, Bet   Sent:  Tuesday, February 11, 2014 5:43 PM   To:  Kothur, Kavitha; Zhao, Shuyuan   Cc:  Ponce, Lucius; Zhao, Kevin; Fertig, George   Subject:  RE: Access to Fordnet servers"
"1033207","Hi  Maged,        Please create the  token for GalaxEdev3 (Jayanthi).  Jayanthi has to use other's credential to work  at this moment.        Thanks       &lt;span style="'font-family: "Times New Roman","serif"; font-size: 10pt;'&gt;Regards, Kevin  Zhao @ FORDFOUNDATION"
"1026368","Hi,      Please create a new AD account (GalaxeDev7) and soft CyberArk access token for our new Galaxe Consultant.  The account should be set up same way as GalaxeDev4, including the permission.  Please let me know if you need more information       regards,        Kevin Zhao @  FORD FOUNDATION"
"1026053","Hi,      Please add GalaxeDev6 into GBS team in mWatch.        regards,        Kevin Zhao @  FORD FOUNDATION"
"1025738","Hi,      The account Adm_GalaxeDev1 need local admin permission on the following servers      -            ffnyc-52-220   -            ffnyc-52-517   -            ffnyc-52-317   -            ffnyc-52-229   -            ffnyc-52-536   -            ffnyc-52-302   -            ffazu0220   -            ffazu0517   -            ffazu0317   -            ffnyc-52-535   -            ffnyc-52-228       regards,        Kevin Zhao @  FORD FOUNDATION"
"1025285","Hi, I need a ticket for George Fertig on configuring his  Windows Surface as a VPN Client. I already finished doing everything needed, I  uninstalled his old Symantec which was stopping the connection, and instead  installed a newer version.  Thanks,     Mohammad  Salim"
